"NC Code","Brand Name","Total Available","Size","Cases Per Pallet","Supplier","Supplier Allotment","Broker Name",
="21221","Wild Turkey American Honey - 12Pk","0","50ML","108","Campari America","204","Barry Sessoms",
="21234","Burnett's 80","27","50ML","102","Heaven Hill","204","Nick Pourasef",
="21236","Jim Beam Kentucky Fire","60","50ML","108","Beam Suntory","216","Bill York",
="21242","Capt. Morgan Spiced 70 - 10Pk","144","50ML","120","Diageo NA","240","Garrett Miller",
="21243","Woodford Reserve - 12Pk (PET)","1","50ML","77","Brown - Forman","154","Lauren Wiseman",
="21244","Grey Goose","0","50ML","63","Bacardi USA","189","Barry Sessoms",
="21261","Jim Beam Peach","0","50ML","108","Beam Suntory","324","Bill York",
="21262","99 Bananas - 10Pk","266","50ML","102","Sazerac Co.","408","Rick Henry",
="21266","Evan Williams Peach","54","50ML","102","Heaven Hill","204","Nick Pourasef",
="21268","New Amsterdam Apple Flavored","14","50ML","98","E & J Gallo Winery","408","Donavan Campbell",
="21270","Skyy Vodka - 12Pk","68","50ML","102","Campari America","243","Barry Sessoms",
="21274","Crown Royal Regal Apple","569","50ML","165","Diageo NA","990","Garrett Miller",
="21275","99 Blue Raspberries","36","50ML","102","Sazerac Co.","306","Rick Henry",
="21277","E & J Brandy - 10Pk","521","50ML","70","E & J Gallo Winery","420","Donavan Campbell",
="21284","99 Fruit Punch","273","50ML","102","Sazerac Co.","0","Rick Henry",
="21286","99 Long Island Iced Tea","62","50ML","102","Sazerac Co.","306","Rick Henry",
="21287","Ketel One - 12Pk","0","50ML","120","Diageo NA","240","Garrett Miller",
="21292","99 Butterscotch","179","50ML","102","Sazerac Co.","306","Rick Henry",
="21293","99 Watermelon","194","50ML","102","Sazerac Co.","306","Rick Henry",
="21295","99 Pineapples","80","50ML","102","Sazerac Co.","306","Rick Henry",
="21302","Johnnie Walker Black Label - 12Pk","27","50ML","108","Diageo NA","216","Garrett Miller",
="21303","Evan Williams Black Label - 10Pk","333","50ML","102","Heaven Hill","408","Nick Pourasef",
="21304","Evan Williams Honey","149","50ML","102","Heaven Hill","306","Nick Pourasef",
="21307","DiSaronno Amaretto - 20Pk","77","50ML","48","Disaronno International","192","Lauren Wiseman",
="21308","Malibu Coconut Rum - 10Pk","0","50ML","112","Pernod Ricard USA","224","Jack Wooten",
="21313","Jose Cuervo Especial Gold - 10Pk","302","50ML","114","Proximo Spirits","456","Lauren Wiseman",
="21314","Hennessy VS - 12Pk","0","50ML","40","Moet Hennessy","160","Garrett Miller",
="21320","Jim Beam Honey - 10Pk","119","50ML","108","Beam Suntory","216","Bill York",
="21321","Maker's Mark - 12Pk","81","50ML","65","Beam Suntory","130","Bill York",
="21323","Paul Masson Grande Amber","157","50ML","108","Sazerac Co.","0","Rick Henry",
="21328","Kinky Fruit Punch Liqueur","213","50ML","160","Associated Brewing","0","Jason Lemansky",
="21341","Cinerator Hot Cinnamon Liqueur - 10Pk","171","50ML","102","Heaven Hill","510","Nick Pourasef",
="21345","Crown Royal Black","0","50ML","165","Diageo NA","330","Garrett Miller",
="21348","Bacardi Superior Rum - 10Pk","323","50ML","96","Bacardi USA","480","Barry Sessoms",
="21349","Jim Beam 4Y - 10Pk","0","50ML","108","Beam Suntory","324","Bill York",
="21350","Smirnoff 80 - 10Pk","563","50ML","120","Diageo NA","1560","Garrett Miller",
="21351","Crown Royal - 6Pk","348","50ML","165","Diageo NA","660","Garrett Miller",
="21352","Seagram's Extra Dry - 10Pk","1","50ML","81","Pernod Ricard USA","729","Jack Wooten",
="21356","Hpnotiq - 12Pk","77","50ML","66","Heaven Hill","132","Nick Pourasef",
="21358","Jack Daniel's Black - 10Pk","342","50ML","90","Brown - Forman","360","Lauren Wiseman",
="21359","Johnnie Walker Red Label - 12Pk","3","50ML","108","Diageo NA","216","Garrett Miller",
="21360","Jack Daniel's Honey","111","50ML","90","Brown - Forman","360","Lauren Wiseman",
="21361","Tanqueray Gin - 12Pk","40","50ML","75","Diageo NA","150","Garrett Miller",
="21362","Canadian Mist - 10Pk","77","50ML","90","Sazerac Co.","360","Rick Henry",
="21363","Absolut - 12Pk","0","50ML","66","Pernod Ricard USA","330","Jack Wooten",
="21364","Grand Marnier Cordon Rouge  - 12Pk","203","50ML","56","Campari America","168","Barry Sessoms",
="21366","Wild Turkey 101 - 10Pk","18","50ML","102","Campari America","162","Barry Sessoms",
="21374","Gentleman Jack - 12Pk","109","50ML","55","Brown - Forman","220","Lauren Wiseman",
="21378","Jack Daniel's Tennessee Fire","17","50ML","90","Brown - Forman","360","Lauren Wiseman",
="21379","Jim Beam Apple","204","50ML","108","Beam Suntory","432","Bill York",
="21380","Ciroc Apple","17","50ML","108","Diageo NA","216","Garrett Miller",
="21384","Crown Royal Vanilla","241","50ML","165","Diageo NA","396","Garrett Miller",
="21385","Deep Eddy Lemon","295","50ML","102","Heaven Hill","612","Nick Pourasef",
="21387","Kahlua Coffee - 10Pk","16","50ML","117","Pernod Ricard USA","234","Jack Wooten",
="21388","Jim Beam Vanilla","50","50ML","108","Beam Suntory","324","Bill York",
="21392","Christian Brothers - 10Pk","115","50ML","102","Heaven Hill","204","Nick Pourasef",
="21396","Bailey's Irish Cream - 20Pk","183","50ML","100","Diageo NA","300","Garrett Miller",
="21402","Rumple Minze - 10Pk","0","50ML","110","Diageo NA","360","Garrett Miller",
="21405","Pinnacle - 12Pk","0","50ML","102","Beam Suntory","204","Bill York",
="21413","NC Jr. Walton's Authentic Carolina Moonshine","36","50ML","100","Walton's Distillery","200","Donald Walton Jr",
="21414","Bulleit Bourbon","21","50ML","65","Diageo NA","130","Garrett Miller",
="21424","Deep Eddy Orange","356","50ML","102","Heaven Hill","510","Nick Pourasef",
="21426","Deep Eddy Peach","164","50ML","102","Heaven Hill","306","Nick Pourasef",
="21427","Deep Eddy Cranberry","0","50ML","102","Heaven Hill","204","Nick Pourasef",
="21430","Deep Eddy Vodka","23","50ML","102","Heaven Hill","306","Nick Pourasef",
="21431","Deep Eddy Ruby Red Grapefruit","174","50ML","102","Heaven Hill","306","Nick Pourasef",
="21433","Smirnoff 100 - 10Pk","0","50ML","120","Diageo NA","360","Garrett Miller",
="21436","Southern Comfort","259","50ML","102","Sazerac Co.","408","Rick Henry",
="21437","Absolut Citron - 12Pk","2","50ML","66","Pernod Ricard USA","132","Jack Wooten",
="21453","Don Julio Blanco","0","50ML","72","Diageo NA","216","Garrett Miller",
="21457","Lunazul Blanco","127","50ML","92","Heaven Hill","276","Nick Pourasef",
="21458","Lunazul Reposado","250","50ML","92","Heaven Hill","276","Nick Pourasef",
="21459","Jagermeister - 24Pk","50","50ML","30","Mast-Jagermeister US","120","Barry Sessoms",
="21462","Smirnoff Citrus - 10Pk","158","50ML","90","Diageo NA","270","Garrett Miller",
="21464","Goldschlager Cinnamon Schnapps - 12Pk","0","50ML","102","Sazerac Co.","198","Barry Sessoms",
="21472","Bacardi Limon - 10Pk","12","50ML","96","Bacardi USA","192","Barry Sessoms",
="21473","Bacardi Gold - 10Pk","97","50ML","96","Bacardi USA","192","Barry Sessoms",
="21483","New Amsterdam Peach Flavored","209","50ML","102","E & J Gallo Winery","408","Donavan Campbell",
="21484","New Amsterdam Pineapple Flavored","445","50ML","102","E & J Gallo Winery","408","Donavan Campbell",
="21487","E & J VSOP Brandy - 10Pk","782","50ML","70","E & J Gallo Winery","420","Donavan Campbell",
="21492","Larceny","78","50ML","102","Heaven Hill","204","Nick Pourasef",
="21502","Patron Silver - 6Pk","0","50ML","66","Bacardi USA","288","Barry Sessoms",
="21515","Jim Beam Red Stag","104","50ML","108","Beam Suntory","216","Bill York",
="21517","Capt. Morgan Spiced 100","3","50ML","120","Diageo NA","150","Garrett Miller",
="21547","Jack Daniel's TN Apple","434","50ML","90","Brown - Forman","360","Lauren Wiseman",
="21566","NC Mag Walton's Salted Caramel Moonshine","63","50ML","100","Walton's Distillery","300","Donald Walton Jr",
="21573","NC Social House Vodka","35","50ML","65","Three Stacks Distilling Co.","195","Cary Joshi",
="21580","Kinky Pink Liqueur - 10Pk","311","50ML","160","Associated Brewing","480","Jason Lemansky",
="21581","Kinky Blue Liqueur - 10Pk","312","50ML","160","Associated Brewing","480","Jason Lemansky",
="21584","Kinky Green","370","50ML","160","Associated Brewing","384","Jason Lemansky",
="21593","Kinky Aloha Liqueur","346","50ML","160","Associated Brewing","480","Jason Lemansky",
="21597","Tito's Handmade Vodka","0","50ML","130","Fifth Generation","1040","Donavan Campbell",
="21800","Courvoisier VS","0","100ML","140","Beam Suntory","560","Bill York",
="21806","Courvoisier VS","23","200ML","78","Beam Suntory","156","Bill York",
="21807","Hennessy VS","0","100ML","44","Moet Hennessy","264","Garrett Miller",
="21814","Paul Masson Grande Amber (PET)","397","100ML","140","Sazerac Co.","560","Rick Henry",
="21819","Maker's Mark","71","200ML","90","Beam Suntory","180","Bill York",
="21821","Gentleman Jack","110","200ML","98","Brown - Forman","392","Lauren Wiseman",
="21826","Jack Daniel's TN Honey PET","102","200ML","63","Brown - Forman","252","Lauren Wiseman",
="21828","1800 Silver Tequila Reserva","89","200ML","60","Proximo Spirits","240","Lauren Wiseman",
="21836","Platinum 7X","426","100ML","140","Sazerac Co.","420","Rick Henry",
="21837","Woodford Reserve","29","200ML","90","Brown - Forman","270","Lauren Wiseman",
="21838","Remy Martin VSOP","0","200ML","72","Remy Cointreau USA","160","Lauren Wiseman",
="21839","Seagram's Extra Smooth","72","200ML","96","Infinium Spirits","384","Lauren Wiseman",
="21841","Tito's Handmade Vodka","920","200ML","72","Fifth Generation","432","Donavan Campbell",
="21851","D'Usse VSOP","7","200ML","105","Bacardi USA","315","Barry Sessoms",
="21856","Jameson Irish Flask","0","200ML","84","Pernod Ricard USA","252","Jack Wooten",
="21861","New Amsterdam Vodka","274","200ML","88","E & J Gallo Winery","416","Donavan Campbell",
="21868","Taaka Vodka 80P","0","200ML","80","Sazerac Co.","240","Rick Henry",
="21900","Ciroc","13","200ML","80","Diageo NA","240","Garrett Miller",
="21960","Fireball Cinnamon Whisky PET","655","100ML","140","Sazerac Co.","560","Rick Henry",
="21961","Crown Royal Regal Apple","56","200ML","63","Diageo NA","126","Garrett Miller",
="21962","Fireball Cinnamon Whisky","418","200ML","72","Sazerac Co.","432","Rick Henry",
="21964","E & J VSOP","320","200ML","88","E & J Gallo Winery","352","Donavan Campbell",
="21967","Grey Goose","59","200ML","145","Bacardi USA","435","Barry Sessoms",
="21969","Bacardi Superior","7","200ML","114","Bacardi USA","224","Barry Sessoms",
="21973","Jack Daniel's Black Label PET","555","200ML","63","Brown - Forman","252","Lauren Wiseman",
="21974","Canadian Mist","65","200ML","64","Sazerac Co.","192","Rick Henry",
="21976","Smirnoff 80","32","200ML","72","Diageo NA","360","Garrett Miller",
="21977","Smirnoff 100","0","200ML","72","Diageo NA","144","Garrett Miller",
="21978","Jose Cuervo Especial Gold","0","200ML","49","Proximo Spirits","196","Lauren Wiseman",
="21981","Jose Cuervo Especial Silver","0","200ML","49","Proximo Spirits","196","Lauren Wiseman",
="21983","E & J","350","200ML","88","E & J Gallo Winery","528","Donavan Campbell",
="21984","Absolut Vodka","144","200ML","96","Pernod Ricard USA","288","Jack Wooten",
="21985","Jim Beam 4Y","149","200ML","77","Beam Suntory","154","Bill York",
="21986","Burnett's Vodka","0","200ML","80","Heaven Hill","160","Nick Pourasef",
="21987","Evan Williams Black Label","181","200ML","80","Heaven Hill","240","Nick Pourasef",
="21988","Hpnotiq","0","200ML","72","Heaven Hill","135","Nick Pourasef",
="21989","Christian Brothers VS","219","200ML","66","Heaven Hill","330","Nick Pourasef",
="21990","Wild Turkey 101","233","200ML","140","Campari America","224","Barry Sessoms",
="21991","Seagram's Extra Dry Gin PET","0","200ML","70","Pernod Ricard USA","392","Jack Wooten",
="21995","Hennessy VS","56","200ML","91","Moet Hennessy","455","Garrett Miller",
="21997","Jagermeister Liqueur","55","200ML","30","Mast-Jagermeister US","120","Barry Sessoms",
="21999","Crown Royal","100","200ML","63","Diageo NA","252","Garrett Miller",
="22003","Svedka","603","200ML","144","Constellation Brands","576","Bill York",
="22067","Evan Williams White BIB","611","1.75L","60","Heaven Hill","1040","Nick Pourasef",
="22068","Evan Williams White Label BIB","234",".75L","70","Heaven Hill","490","Nick Pourasef",
="22069","Evan Williams White BIB","115",".375L","98","Heaven Hill","294","Nick Pourasef",
="22234","Old Forester Signature Bonded 100P","0","1.75L","48","Brown - Forman","180","Lauren Wiseman",
="22235","Old Forester 100P","441",".75L","60","Brown - Forman","240","Lauren Wiseman",
="22256","Old Grand Dad Bonded 100P","135",".75L","48","Beam Suntory","144","Bill York",
="22361","Bulleit Rye","213","1.75L","60","Diageo NA","120","Garrett Miller",
="22362","Bulleit Rye","0",".75L","66","Diageo NA","660","Garrett Miller",
="22363","Bulleit Rye","0",".375L","96","Diageo NA","192","Garrett Miller",
="22373","Michter's US*1 Rye Whiskey","297",".75L","120","Chatham Imports","300","Nick Pourasef",
="22377","Basil Hayden's Dark Rye","215",".75L","120","Beam Suntory","360","Bill York",
="22382","Wild Turkey 101 Rye","83",".75L","55","Campari America","140","Barry Sessoms",
="22389","Jim Beam Rye","88",".75L","66","Beam Suntory","132","Bill York",
="22393","Russell's Reserve Rye","195",".75L","120","Campari America","240","Barry Sessoms",
="22395","Redemption Rye","55",".75L","52","Deutsch Family W & S","208","Barry Sessoms",
="22400","High West Whiskey Double Rye!","629",".75L","112","Constellation Brands","448","Bill York",
="22403","Old Overholt Rye","50",".75L","75","Beam Suntory","140","Bill York",
="22408","Knob Creek Rye","80",".75L","100","Beam Suntory","252","Bill York",
="22409","Knob Creek Rye","139",".375L","90","Beam Suntory","270","Bill York",
="22412","WhistlePig The Boss Hog VII","0",".75L","68","WhistlePig","0","Jason Lemansky",
="22413","WhistlePig 12Y Old World","196",".75L","110","WhistlePig","330","Jason Lemansky",
="22415","WhistlePig Rye 10Y","144",".75L","110","WhistlePig","300","Jason Lemansky",
="22420","George Dickel Rye","0",".75L","50","Diageo NA","100","Garrett Miller",
="22424","Templeton 4Y","226",".75L","100","Infinium Spirits","400","Lauren Wiseman",
="22425","Templeton 6Y Rye","298",".75L","100","Infinium Spirits","400","Lauren Wiseman",
="22430","Woodford Reserve Rye","363",".75L","110","Brown - Forman","220","Lauren Wiseman",
="22448","Hochstadter's Slow & Low","121",".75L","120","The Cooper Spirits Co.","240","Barry Sessoms",
="22466","Pinhook Rye","224",".75L","112","Pinhook Bourbon","336","Nick Pourasef",
="22483","Jack Daniel's Single Barrel 4Y Rye","0",".75L","90","Brown - Forman","360","Lauren Wiseman",
="22516","Rabbit Hole Heigold Rye Bourbon","28",".75L","104","Pernod Ricard USA","0","Jack Wooten",
="22517","Rabbit Hole Boxergrail Rye Whiskey","93",".75L","104","Pernod Ricard USA","0","Jack Wooten",
="22526","Elijah Craig Straight  Rye","604",".75L","70","Heaven Hill","700","Nick Pourasef",
="22542","Old Overholt Bonded","12",".75L","70","Beam Suntory","210","Bill York",
="22546","Rittenhouse Bonded Rye","0",".75L","70","Heaven Hill","210","Nick Pourasef",
="22552","Sagamore Spirit Rye Whiskey","112",".75L","95","Sagamore Spirit","255","Lauren Wiseman",
="22569","WhistlePig PiggyBack 6Y Rye","210",".75L","84","WhistlePig","252","Jason Lemansky",
="22588","Tincup Rye Whiskey","202",".75L","55","Proximo Spirits","220","Lauren Wiseman",
="22916","Ancient Age","0","1.75L","75","Sazerac Co.","750","Rick Henry",
="22918","Ancient Age","0",".75L","70","Sazerac Co.","420","Rick Henry",
="22935","Bowman Brothers Small Batch","554",".75L","120","Sazerac Co.","480","Rick Henry",
="22940","Blade & Bow","0",".75L","64","Diageo NA","448","Garrett Miller",
="22950","Amador Double Barrel Chardonnay Finish","125",".75L","100","Trinchero Family Estates","0","Nick Pourasef",
="22952","Coopers Craft","116",".75L","96","Brown - Forman","288","Lauren Wiseman",
="22955","Chicken Cock KY Straight Bourbon","304",".75L","100","Park St Imp/ Grain & Barrel Spirits","300","Nick Pourasef",
="22963","Ancient Ancient Age","0","1.75L","75","Sazerac Co.","600","Rick Henry",
="22964","Ancient Ancient Age","0",".75L","70","Sazerac Co.","140","Rick Henry",
="22971","Broken Barrel Bourbon Whiskey","2",".75L","110","Infuse Spirits","0","Lauren Wiseman",
="22977","Angels Envy KSBW Port Barrel Finish","0",".75L","108","Bacardi USA","540","Barry Sessoms",
="22980","Bradshaw Bourbon","69",".75L","105","American Spirits Exchange","0","Lauren Wiseman",
="22983","Aristocrat Bourbon 80","0","1.75L","75","Heaven Hill","150","Nick Pourasef",
="22988","Breckenridge Bourbon","185",".75L","108","Breckenridge Distillery","216","Nick Pourasef",
="22992","Rebel 4Y 100P","0",".75L","120","Luxco","360","Donavan Campbell",
="23001","Clyde May's Straight Bourbon Whiskey","51",".75L","140","MHW/ Conecuh Ridge","420","Donavan Campbell",
="23004","David Nicholson Reserve","12",".75L","96","Luxco","288","Donavan Campbell",
="23006","Devil's Sister","161",".75L","60","Deluxe Wine & Spirits","150","Alina Vinocurova",
="23007","Devil's Sister Peach","149",".75L","60","Deluxe Wine & Spirits","180","Alina Vinocurova",
="23009","High West Bourbon","250",".75L","112","Constellation Brands","448","Bill York",
="23012","Hirsch "The Horizon" Bourbon","0",".75L","85","Hotaling & Co.","255","Barry Sessoms",
="23018","Isaac Bowman Port Finish","0",".75L","120","Sazerac Co.","360","Rick Henry",
="23026","Jesse James America's Outlaw Bourbon","119",".75L","56","American Outlaw Spirits","112","Donavan Campbell",
="23038","Rabbit Hole Cavehill Straight Bourbon","0",".75L","104","Pernod Ricard USA","0","Jack Wooten",
="23040","Remus Straight Bourbon Whiskey","39",".75L","100","Luxco","0","Donavan Campbell",
